fecha_proceso,nro_socio,v_ah_cuenta,fecha_aper,fecha_ultmov,oficina_cta,estado_actual,prod_bancario,saldo_disponible,monto_bloq,ult_tasa_int,tiene_bloqueos,bloqueo_encaje,v24h,val_de_creditos,val_de_debitos,fecha_ult_capi,tipo_cuenta,cooplinea,tarjetas,credito,fecha_actualizacion,v12h,v48h,v72h_difer,int_hoy,int_acumulado,saldo_int_decim
2026-05-18,2000338,4000338,2019-05-12,2026-04-18,48,A,20,8353.55,1622.03,1.50,1,162.20,1544.74,1618.22,2574.69,2026-05-18,AHORROS,0,1,1,2025-07-11,424.27,1866.90,373.51,0.57,116.71,29.34
2026-05-18,2000339,4000339,2025-06-27,2026-04-05,5,A,1,9781.06,600.23,1.50,1,60.02,1578.82,3155.41,1602.02,2026-05-18,CUENTA BASICA,0,1,1,2025-09-20,670.40,2173.91,434.34,1.40,170.39,8.87
2026-05-18,2000340,4000340,2020-02-05,2026-03-24,41,A,10,6793.39,1090.51,0.60,1,109.05,126.20,2116.15,3785.30,2026-05-18,AHORROS,1,1,1,2025-04-01,140.11,253.32,244.78,0.35,109.34,15.16
2026-05-18,2000341,4000341,2021-07-08,2026-04-30,5,A,20,16212.10,905.77,2.00,1,90.58,842.60,2242.82,1945.59,2026-05-18,CUENTA BASICA,1,0,1,2025-04-29,182.10,2315.31,392.01,0.58,70.12,68.40
2026-05-18,2000342,4000342,2018-02-23,2026-03-24,60,A,10,2989.40,108.52,0.60,1,10.85,924.38,2479.44,32.43,2026-05-18,EL CENTAVITO,1,1,1,2025-06-11,627.52,2159.75,875.55,0.49,1.16,9.76
2026-05-18,2000343,4000343,2024-05-01,2026-04-29,41,A,20,11020.45,646.06,2.00,1,64.61,1485.95,1087.42,2280.39,2026-05-18,EL CENTAVITO,1,1,1,2025-02-27,758.67,2349.53,635.41,1.98,106.47,5.02
2026-05-18,2000344,4000344,2020-02-03,2026-05-15,69,A,20,2515.50,427.31,0.60,1,42.73,687.46,1768.98,2910.60,2026-05-18,AHORROS,1,1,1,2026-02-24,505.01,496.32,1078.29,0.46,42.38,6.91
2026-05-18,2000345,4000345,2020-05-20,2026-04-06,5,I,20,13657.23,198.91,1.50,1,19.89,1514.84,1466.38,1840.02,2026-05-18,CUENTA BASICA,1,1,1,2025-06-19,803.01,174.92,312.15,2.29,230.34,53.13
2026-05-18,2000346,4000346,2021-10-20,2026-05-01,5,I,10,14166.75,197.57,0.60,1,19.76,957.22,3249.36,407.11,2026-05-18,EL CENTAVITO,1,1,1,2025-03-26,38.84,2360.89,1190.82,0.60,79.35,14.76
2026-05-18,2000347,4000347,2024-12-17,2026-03-27,60,A,1,1726.32,102.96,0.60,1,10.30,477.51,675.01,1697.57,2026-05-18,CUENTA BASICA,1,0,1,2025-11-25,847.45,276.66,1161.17,0.33,26.90,2.43
2026-05-18,2000348,4000348,2020-02-03,2026-03-07,20,A,10,15538.96,1320.38,2.00,1,132.04,194.49,160.38,2792.58,2026-05-18,EL CENTAVITO,1,0,1,2026-05-15,683.06,491.74,351.41,2.32,245.08,74.76
2026-05-18,2000349,4000349,2018-03-31,2026-04-30,20,A,10,17322.13,153.29,1.00,1,15.33,291.67,2402.25,3503.52,2026-05-18,CUENTA BASICA,1,0,1,2025-11-27,166.29,813.80,523.35,2.69,284.96,59.71
2026-05-18,2000350,4000350,2022-06-10,2026-04-30,41,A,10,4505.64,401.74,1.00,1,40.17,903.08,1934.89,1766.74,2026-05-18,EL CENTAVITO,0,0,1,2026-01-31,738.72,1980.11,170.75,0.40,55.23,20.27
2026-05-18,2000351,4000351,2023-03-24,2026-03-21,41,A,10,1868.04,233.85,0.60,1,23.39,863.65,34.86,1643.43,2026-05-18,EL CENTAVITO,0,1,1,2026-03-15,700.31,1640.48,1066.33,0.15,0.83,0.47
2026-05-18,2000352,4000352,2023-09-09,2026-05-10,5,A,1,10054.13,1308.20,1.50,1,130.82,674.41,3224.84,508.31,2026-05-18,EL CENTAVITO,1,1,1,2025-04-12,517.00,1917.06,649.58,0.18,128.71,32.51
2026-05-18,2000353,4000353,2024-11-17,2026-03-02,48,A,20,12342.17,291.86,0.60,1,29.19,275.71,3008.15,3627.27,2026-05-18,CUENTA BASICA,0,1,1,2025-01-19,356.28,1599.17,131.46,0.16,190.17,34.44
2026-05-18,2000354,4000354,2022-04-11,2026-03-19,41,A,10,16223.31,1753.13,0.60,1,175.31,461.37,2253.69,685.31,2026-05-18,EL CENTAVITO,0,1,1,2026-04-07,78.28,1343.26,889.14,1.27,301.32,0.65
2026-05-18,2000355,4000355,2020-06-07,2026-05-16,69,A,20,5729.12,283.17,1.00,1,28.32,153.80,948.71,1813.17,2026-05-18,EL CENTAVITO,1,1,1,2025-05-16,853.62,1077.70,614.50,0.20,20.70,18.30
2026-05-18,2000356,4000356,2018-10-24,2026-04-21,69,A,10,17668.98,127.76,1.00,1,12.78,187.52,2540.63,3726.28,2026-05-18,AHORROS,0,1,1,2026-02-04,404.20,1372.81,832.30,2.68,137.42,56.21
2026-05-18,2000357,4000357,2019-05-24,2026-04-20,20,A,10,11368.57,307.06,0.60,1,30.71,960.60,2976.48,890.21,2026-05-18,CUENTA BASICA,0,0,1,2026-01-30,764.86,326.65,871.29,2.10,26.42,31.00
2026-05-18,2000358,4000358,2024-08-08,2026-03-23,20,A,10,7918.90,629.11,2.00,1,62.91,1297.79,3429.26,1378.75,2026-05-18,AHORROS,0,0,1,2026-04-24,230.24,362.62,70.37,0.63,15.93,27.89
2026-05-18,2000359,4000359,2024-06-30,2026-04-03,5,A,20,3187.00,366.51,2.00,1,36.65,651.61,733.79,3673.63,2026-05-18,AHORROS,1,1,1,2025-05-25,746.09,1365.37,372.97,0.11,23.22,4.02
2026-05-18,2000360,4000360,2020-07-15,2026-05-11,20,A,10,13132.99,1309.92,0.60,1,130.99,1401.71,879.62,3593.30,2026-05-18,AHORROS,1,0,1,2025-10-06,534.97,2036.72,388.13,2.30,180.02,11.09
2026-05-18,2000361,4000361,2023-07-17,2026-04-18,41,A,20,10937.37,864.77,0.60,1,86.48,1140.98,1833.82,1661.10,2026-05-18,AHORROS,1,1,1,2026-02-10,306.12,1478.54,972.25,0.88,149.75,27.59
2026-05-18,2000362,4000362,2020-03-22,2026-05-04,41,A,1,4460.41,253.05,2.00,1,25.31,39.18,3739.01,1589.37,2026-05-18,EL CENTAVITO,1,1,1,2025-09-20,216.87,346.84,556.74,0.06,55.33,22.28
2026-05-18,2000363,4000363,2024-01-21,2026-03-02,41,A,20,9142.65,518.26,2.00,1,51.83,478.61,2797.25,3719.86,2026-05-18,AHORROS,1,0,1,2025-09-05,533.10,80.89,413.33,0.08,44.70,40.71
2026-05-18,2000364,4000364,2019-02-16,2026-03-16,20,A,1,14242.07,800.22,2.00,1,80.02,1098.27,3731.95,893.73,2026-05-18,AHORROS,0,1,1,2025-09-06,414.27,1917.17,1140.59,0.78,51.59,69.91
2026-05-18,2000365,4000365,2022-12-19,2026-05-14,5,A,10,3089.00,537.68,0.60,1,53.77,924.99,1770.62,2378.02,2026-05-18,EL CENTAVITO,0,0,1,2025-10-22,199.76,870.09,87.87,0.50,18.81,0.97
2026-05-18,2000366,4000366,2020-02-16,2026-03-02,41,A,10,16178.19,214.42,1.50,1,21.44,751.86,3182.87,3095.17,2026-05-18,AHORROS,0,0,1,2025-05-23,362.46,153.12,460.64,0.07,45.26,44.45
2026-05-18,2000367,4000367,2021-11-29,2026-05-14,48,A,1,8896.87,290.67,2.00,1,29.07,1120.03,2214.46,1174.47,2026-05-18,AHORROS,0,1,1,2025-12-31,702.87,2362.14,158.52,0.68,125.85,13.83
2026-05-18,2000368,4000368,2024-03-05,2026-03-11,69,A,20,10391.03,167.17,0.60,1,16.72,1268.77,3063.85,2819.44,2026-05-18,CUENTA BASICA,0,0,1,2025-05-27,868.83,1249.01,261.98,1.75,50.47,2.08
2026-05-18,2000369,4000369,2023-01-27,2026-04-30,69,A,1,17092.94,3029.33,0.60,1,302.93,255.17,2069.90,293.80,2026-05-18,CUENTA BASICA,0,0,1,2025-06-07,412.10,344.33,556.26,2.21,25.81,60.49
2026-05-18,2000370,4000370,2018-07-29,2026-03-27,60,A,1,13390.10,354.40,1.00,1,35.44,1460.68,616.15,1965.08,2026-05-18,CUENTA BASICA,0,0,1,2025-07-22,111.49,1696.89,658.14,0.31,144.99,37.21
2026-05-18,2000371,4000371,2018-09-05,2026-04-18,41,A,10,11731.18,776.58,0.60,1,77.66,252.21,1196.44,3698.59,2026-05-18,EL CENTAVITO,1,0,1,2026-02-22,146.59,1631.38,347.73,1.23,203.26,17.80
2026-05-18,2000372,4000372,2023-03-04,2026-04-29,69,A,10,3378.50,416.38,1.50,1,41.64,1070.53,3472.72,2839.98,2026-05-18,EL CENTAVITO,0,1,1,2025-02-10,829.66,1710.28,1111.44,0.48,48.22,16.48
2026-05-18,2000373,4000373,2019-11-18,2026-05-15,20,A,10,9597.47,949.23,1.50,1,94.92,740.04,2312.91,595.83,2026-05-18,EL CENTAVITO,0,1,1,2025-01-25,80.80,604.32,447.44,0.08,130.64,41.26
2026-05-18,2000374,4000374,2018-04-23,2026-04-08,48,A,1,439.68,33.70,1.00,1,3.37,933.21,3854.51,2838.67,2026-05-18,CUENTA BASICA,0,0,1,2025-01-25,245.82,2176.92,1069.78,0.05,0.41,1.17
2026-05-18,2000375,4000375,2020-03-25,2026-05-17,69,A,20,11287.27,1989.82,0.60,1,198.98,407.87,244.01,1146.10,2026-05-18,EL CENTAVITO,0,1,1,2026-04-09,415.96,268.66,373.46,0.18,100.93,54.91
2026-05-18,2000376,4000376,2023-01-27,2026-04-30,69,A,10,10084.06,1868.74,2.00,1,186.87,1404.72,1968.21,691.50,2026-05-18,CUENTA BASICA,1,1,1,2025-07-27,667.74,2337.99,396.75,0.25,172.13,26.13
2026-05-18,2000377,4000377,2024-07-31,2026-03-10,20,A,20,8626.39,130.71,1.50,1,13.07,569.78,2463.40,3540.95,2026-05-18,EL CENTAVITO,0,0,1,2025-08-22,353.45,352.77,449.99,0.37,89.61,13.26
2026-05-18,2000378,4000378,2021-10-01,2026-04-05,41,A,20,6318.34,1047.80,0.60,1,104.78,260.27,2032.38,1345.23,2026-05-18,EL CENTAVITO,0,1,1,2025-02-28,585.30,600.89,281.45,0.03,79.27,3.07
2026-05-18,2000379,4000379,2024-12-28,2026-03-30,5,A,20,2253.85,227.25,2.00,1,22.73,336.71,589.15,2527.39,2026-05-18,AHORROS,1,1,1,2025-11-14,240.80,586.26,100.14,0.09,28.14,9.04
2026-05-18,2000380,4000380,2021-10-01,2026-05-16,69,A,1,4683.36,790.18,1.50,1,79.02,743.86,2613.09,3202.60,2026-05-18,AHORROS,0,0,1,2025-12-28,872.94,1167.35,264.73,0.69,34.13,22.71
2026-05-18,2000381,4000381,2025-01-29,2026-03-24,20,A,20,15272.57,1814.11,2.00,1,181.41,349.55,3038.20,3510.49,2026-05-18,EL CENTAVITO,0,1,1,2025-01-14,840.39,1820.66,833.55,1.80,101.02,18.42
2026-05-18,2000382,4000382,2023-12-09,2026-03-20,41,I,20,5920.15,135.24,1.00,1,13.52,1574.20,2730.25,48.83,2026-05-18,AHORROS,1,0,1,2025-06-30,472.70,713.56,666.23,0.59,63.39,16.04
2026-05-18,2000383,4000383,2022-04-28,2026-05-15,20,I,1,16686.07,1694.26,2.00,1,169.43,568.39,2227.29,817.55,2026-05-18,EL CENTAVITO,0,1,1,2025-10-06,855.62,949.27,1047.52,1.33,303.69,73.21
2026-05-18,2000384,4000384,2024-07-31,2026-04-28,41,A,10,11501.36,1032.56,1.50,1,103.26,491.59,1805.41,2371.79,2026-05-18,CUENTA BASICA,0,0,1,2025-03-31,259.06,1141.80,642.45,0.43,123.09,19.44
2026-05-18,2000385,4000385,2020-02-24,2026-04-02,41,A,1,11335.98,320.76,1.00,1,32.08,538.80,2974.39,3110.07,2026-05-18,EL CENTAVITO,0,1,1,2025-10-16,624.19,848.88,496.72,1.92,91.42,3.07
2026-05-18,2000386,4000386,2025-05-05,2026-05-10,41,A,1,11374.53,430.44,0.60,1,43.04,1340.58,2574.19,3642.71,2026-05-18,EL CENTAVITO,0,0,1,2025-03-02,80.25,1240.71,1137.15,1.08,139.32,47.57
2026-05-18,2000387,4000387,2023-12-20,2026-03-26,5,A,20,5966.11,1137.17,2.00,1,113.72,1062.00,3274.37,2368.19,2026-05-18,CUENTA BASICA,1,1,1,2025-01-12,171.84,1169.79,1064.98,1.02,36.53,3.67
2026-05-18,2000388,4000388,2019-12-12,2026-03-18,48,A,10,11902.64,756.39,2.00,1,75.64,1511.65,1962.46,3626.12,2026-05-18,CUENTA BASICA,0,1,1,2025-04-21,469.88,1208.49,936.07,1.73,11.56,28.05
2026-05-18,2000389,4000389,2018-06-04,2026-03-07,48,A,10,15604.68,133.39,1.00,1,13.34,1150.44,3927.06,3641.41,2026-05-18,CUENTA BASICA,1,0,1,2025-06-04,103.61,628.10,724.57,2.70,67.21,2.94
2026-05-18,2000390,4000390,2020-07-11,2026-05-18,41,I,1,16150.18,207.10,2.00,1,20.71,1214.89,2569.29,1834.42,2026-05-18,EL CENTAVITO,0,1,1,2025-02-13,107.81,1541.64,1181.75,1.36,99.42,63.04
2026-05-18,2000391,4000391,2018-11-18,2026-04-28,5,A,20,1024.28,89.83,1.50,1,8.98,1089.59,3231.47,3335.00,2026-05-18,EL CENTAVITO,1,0,1,2026-01-13,854.95,406.36,1036.73,0.02,8.97,0.62
2026-05-18,2000392,4000392,2024-01-09,2026-05-17,20,A,20,9349.46,34.94,1.50,1,3.49,789.73,177.32,1112.91,2026-05-18,EL CENTAVITO,0,0,1,2025-12-17,39.63,672.44,119.41,1.55,11.00,8.48
2026-05-18,2000393,4000393,2018-07-21,2026-03-24,41,A,10,15323.50,2232.13,2.00,1,223.21,658.60,2333.74,2471.81,2026-05-18,EL CENTAVITO,0,1,1,2025-12-27,638.65,89.42,188.16,1.18,244.77,58.78
2026-05-18,2000394,4000394,2021-05-11,2026-03-25,48,A,20,933.53,104.97,2.00,1,10.50,533.38,2635.28,970.42,2026-05-18,CUENTA BASICA,0,0,1,2025-01-09,101.48,1729.00,321.69,0.12,3.00,2.92
2026-05-18,2000395,4000395,2025-09-04,2026-03-23,48,A,20,9607.80,905.30,0.60,1,90.53,1401.28,1740.88,2226.16,2026-05-18,CUENTA BASICA,1,0,1,2025-09-14,96.52,2321.46,411.28,1.00,67.62,15.09
2026-05-18,2000396,4000396,2024-11-26,2026-05-12,5,A,1,13129.63,2410.65,0.60,1,241.07,758.96,139.57,247.94,2026-05-18,EL CENTAVITO,0,0,1,2025-06-11,616.52,455.01,807.44,1.46,120.47,10.79
2026-05-18,2000397,4000397,2024-12-10,2026-03-03,20,A,1,409.61,13.65,2.00,1,1.37,1061.46,2047.97,808.05,2026-05-18,CUENTA BASICA,0,1,1,2025-01-15,743.81,1445.13,762.23,0.05,3.83,1.38
2026-05-18,2000398,4000398,2021-09-16,2026-03-20,5,A,1,14686.14,1507.98,2.00,1,150.80,170.23,900.66,1589.83,2026-05-18,AHORROS,0,1,1,2025-12-02,657.18,975.22,1186.02,1.75,241.32,8.22
2026-05-18,2000399,4000399,2024-08-19,2026-04-27,48,I,10,7104.66,149.67,2.00,1,14.97,461.64,3022.35,2648.39,2026-05-18,EL CENTAVITO,0,1,1,2025-10-22,6.96,1777.30,741.10,0.29,48.73,22.52
2026-05-18,2000400,4000400,2021-09-08,2026-04-19,60,A,10,538.20,42.66,0.60,1,4.27,974.90,790.35,3040.58,2026-05-18,EL CENTAVITO,1,0,1,2026-01-02,160.19,2032.04,615.19,0.09,5.77,0.51
2026-05-18,2000401,4000401,2024-07-05,2026-05-05,69,A,1,17185.86,2570.71,0.60,1,257.07,458.63,609.58,277.83,2026-05-18,EL CENTAVITO,0,0,1,2025-03-11,402.06,586.63,180.43,0.40,294.05,3.43
2026-05-18,2000402,4000402,2025-09-03,2026-04-08,41,A,10,8103.39,583.89,0.60,1,58.39,1002.28,2728.11,3562.42,2026-05-18,AHORROS,0,1,1,2025-09-02,867.76,376.34,36.49,0.65,10.72,26.95
2026-05-18,2000403,4000403,2020-03-22,2026-05-15,20,A,1,8714.00,104.96,1.00,1,10.50,401.79,530.37,1066.16,2026-05-18,CUENTA BASICA,1,0,1,2026-03-29,180.17,430.80,1161.97,1.05,33.70,43.36
2026-05-18,2000404,4000404,2019-08-21,2026-03-06,69,A,20,13277.27,579.11,0.60,1,57.91,439.06,3586.21,1609.69,2026-05-18,CUENTA BASICA,1,1,1,2025-07-25,27.93,950.81,1164.07,0.61,130.01,13.99
2026-05-18,2000405,4000405,2020-09-19,2026-05-14,60,A,20,13329.97,1737.00,2.00,1,173.70,98.76,3211.41,2673.54,2026-05-18,CUENTA BASICA,0,1,1,2026-01-05,745.16,1475.43,886.05,0.93,188.05,16.98
2026-05-18,2000406,4000406,2022-12-24,2026-04-17,60,A,20,16897.66,1891.59,0.60,1,189.16,58.10,1815.97,1561.95,2026-05-18,EL CENTAVITO,1,0,1,2025-05-26,637.90,307.93,518.68,0.69,90.33,12.71
2026-05-18,2000407,4000407,2021-03-04,2026-03-27,60,A,10,8733.54,484.42,0.60,1,48.44,743.60,182.54,1463.06,2026-05-18,CUENTA BASICA,1,1,1,2025-06-04,700.93,2028.46,16.33,0.94,126.19,18.50
2026-05-18,2000408,4000408,2018-06-03,2026-04-05,5,A,1,10927.68,1470.80,0.60,1,147.08,1444.59,2994.03,2997.21,2026-05-18,CUENTA BASICA,1,1,1,2025-05-03,299.58,1297.86,969.38,1.03,169.36,10.71
2026-05-18,2000409,4000409,2021-07-26,2026-03-16,41,A,10,9567.73,979.93,1.00,1,97.99,265.73,221.21,16.14,2026-05-18,AHORROS,0,0,1,2025-02-26,83.17,1900.75,442.70,0.25,22.37,8.10
2026-05-18,2000410,4000410,2018-12-21,2026-03-10,69,A,20,17027.72,2597.81,2.00,1,259.78,448.98,1178.45,444.52,2026-05-18,EL CENTAVITO,0,0,1,2026-02-18,805.01,2181.22,300.44,1.68,166.29,76.01
2026-05-18,2000411,4000411,2022-01-30,2026-04-07,20,A,20,11912.82,1783.38,2.00,1,178.34,1092.44,1485.77,74.56,2026-05-18,CUENTA BASICA,0,0,1,2026-01-14,177.56,561.45,620.15,1.10,89.78,51.79
2026-05-18,2000412,4000412,2023-07-30,2026-03-27,60,A,20,16635.18,1632.44,1.00,1,163.24,234.10,1880.91,1598.33,2026-05-18,AHORROS,0,0,1,2025-08-30,313.82,1016.55,307.34,2.54,254.79,47.41
2026-05-18,2000413,4000413,2019-05-13,2026-04-13,48,A,20,33.56,0.04,2.00,1,0.00,109.74,3770.47,3628.74,2026-05-18,AHORROS,1,1,1,2026-03-18,885.71,1825.81,282.38,0.01,0.12,0.02
2026-05-18,2000414,4000414,2025-12-05,2026-03-29,60,A,10,2971.99,58.32,1.50,1,5.83,646.01,2487.91,2634.26,2026-05-18,CUENTA BASICA,1,1,1,2025-02-03,575.01,597.07,1051.97,0.38,46.39,0.87
2026-05-18,2000415,4000415,2020-12-16,2026-03-30,20,A,1,6277.11,978.94,0.60,1,97.89,171.39,2004.94,148.31,2026-05-18,CUENTA BASICA,0,1,1,2026-03-30,796.59,193.55,1080.14,0.64,38.67,7.21
2026-05-18,2000416,4000416,2021-08-21,2026-04-28,41,A,10,9542.80,1632.23,1.00,1,163.22,428.85,3389.39,2687.43,2026-05-18,CUENTA BASICA,0,0,1,2025-05-05,879.95,2160.16,185.26,1.10,74.40,7.59
2026-05-18,2000417,4000417,2021-09-29,2026-04-03,69,A,1,14731.25,1588.72,1.50,1,158.87,808.22,2334.57,1195.76,2026-05-18,AHORROS,1,0,1,2025-03-09,225.40,2071.32,1089.54,2.81,84.57,61.59
2026-05-18,2000418,4000418,2024-05-06,2026-04-02,48,A,20,7952.37,1310.29,0.60,1,131.03,1211.98,2065.81,3440.01,2026-05-18,AHORROS,1,1,1,2025-10-12,236.58,2393.27,478.33,0.82,65.33,29.20
2026-05-18,2000419,4000419,2021-01-26,2026-03-04,41,A,1,14333.11,244.59,1.00,1,24.46,1247.23,2408.87,3238.93,2026-05-18,CUENTA BASICA,1,1,1,2026-01-08,834.51,1073.28,583.65,2.74,208.02,16.69
2026-05-18,2000420,4000420,2025-05-05,2026-03-15,48,A,1,10324.27,371.12,2.00,1,37.11,1253.98,614.56,189.32,2026-05-18,AHORROS,1,1,1,2026-05-06,217.40,156.00,1076.94,0.66,178.35,11.97
2026-05-18,2000421,4000421,2022-08-25,2026-04-30,20,A,1,11330.43,723.44,2.00,1,72.34,647.18,3422.93,1161.11,2026-05-18,AHORROS,1,0,1,2025-10-14,187.16,272.08,144.21,1.21,57.94,19.76
2026-05-18,2000422,4000422,2021-03-04,2026-04-20,5,A,20,225.27,36.08,2.00,1,3.61,42.44,2303.12,3086.06,2026-05-18,CUENTA BASICA,1,0,1,2025-07-25,477.03,693.75,521.42,0.03,3.77,0.12
2026-05-18,2000423,4000423,2022-12-21,2026-03-05,20,A,20,6612.48,971.26,1.50,1,97.13,554.03,2773.12,291.92,2026-05-18,EL CENTAVITO,0,1,1,2025-09-13,438.83,1231.85,1023.53,0.90,122.70,21.29
2026-05-18,2000424,4000424,2019-03-07,2026-03-11,48,A,1,487.12,6.58,2.00,1,0.66,407.88,3632.29,131.18,2026-05-18,EL CENTAVITO,0,1,1,2025-06-28,56.11,1714.08,396.02,0.03,0.58,1.37
2026-05-18,2000425,4000425,2021-10-11,2026-03-03,41,I,20,3316.06,458.85,2.00,1,45.89,1511.78,3434.22,1074.69,2026-05-18,EL CENTAVITO,0,1,1,2025-02-07,365.19,1049.18,580.99,0.31,35.64,11.92
2026-05-18,2000426,4000426,2022-08-15,2026-04-18,41,A,1,5699.39,213.66,1.00,1,21.37,629.55,1799.43,1927.53,2026-05-18,AHORROS,1,1,1,2025-10-27,292.94,2000.25,42.92,0.07,53.31,14.07
2026-05-18,2000427,4000427,2020-01-27,2026-04-21,20,A,10,15607.13,160.38,2.00,1,16.04,125.46,918.76,1537.48,2026-05-18,AHORROS,0,0,1,2026-02-05,128.11,2245.27,190.81,0.95,282.49,55.68
2026-05-18,2000428,4000428,2023-11-10,2026-03-23,69,A,10,14694.66,600.24,1.00,1,60.02,98.49,1673.50,1749.36,2026-05-18,CUENTA BASICA,0,1,1,2025-03-04,190.37,33.18,448.77,2.61,123.56,60.23
2026-05-18,2000429,4000429,2024-08-28,2026-04-09,69,A,1,5476.88,762.59,1.00,1,76.26,261.62,2024.69,3198.64,2026-05-18,EL CENTAVITO,0,1,1,2025-09-29,674.60,1230.20,598.13,0.05,28.11,21.30
2026-05-18,2000430,4000430,2021-07-16,2026-04-03,69,A,20,2144.91,255.41,1.50,1,25.54,1264.93,3202.12,1228.69,2026-05-18,CUENTA BASICA,0,0,1,2026-03-13,656.70,1352.88,993.31,0.14,13.00,5.15
2026-05-18,2000431,4000431,2025-04-08,2026-04-20,69,A,1,10744.19,694.31,0.60,1,69.43,753.04,668.67,2504.57,2026-05-18,CUENTA BASICA,0,1,1,2025-09-19,805.64,2370.53,920.44,0.13,105.61,25.77
2026-05-18,2000432,4000432,2021-10-18,2026-03-25,20,A,1,5268.10,320.38,0.60,1,32.04,328.20,1629.43,3670.10,2026-05-18,CUENTA BASICA,0,0,1,2026-03-21,584.92,2168.82,541.37,0.26,73.79,13.50
2026-05-18,2000433,4000433,2022-03-19,2026-05-04,20,A,20,11312.35,47.19,1.50,1,4.72,577.58,2778.58,3773.85,2026-05-18,EL CENTAVITO,0,1,1,2026-01-01,97.53,781.13,211.91,1.10,165.29,56.29
2026-05-18,2000434,4000434,2020-02-06,2026-05-01,41,A,10,5301.24,791.02,0.60,1,79.10,126.54,3952.52,541.88,2026-05-18,AHORROS,0,0,1,2026-02-24,886.50,1571.66,662.21,0.28,49.63,22.84
2026-05-18,2000435,4000435,2021-11-16,2026-05-13,20,A,1,3368.37,606.09,1.50,1,60.61,339.46,1268.23,3479.73,2026-05-18,CUENTA BASICA,1,1,1,2026-02-16,373.53,1250.31,870.47,0.33,22.74,4.66
2026-05-18,2000436,4000436,2018-06-20,2026-03-23,5,I,10,13753.81,640.88,0.60,1,64.09,964.17,2672.41,1674.05,2026-05-18,CUENTA BASICA,1,1,1,2025-06-09,338.04,196.37,315.01,1.97,156.41,53.33
2026-05-18,2000437,4000437,2021-07-29,2026-04-13,48,A,20,2284.39,364.96,0.60,1,36.50,667.61,1306.44,50.59,2026-05-18,EL CENTAVITO,0,1,1,2026-01-10,232.75,820.41,537.05,0.09,17.12,5.25
2026-05-18,2000438,4000438,2019-07-17,2026-04-07,60,A,20,9500.79,1178.68,2.00,1,117.87,374.40,3265.25,3676.40,2026-05-18,CUENTA BASICA,1,1,1,2025-05-16,0.41,1218.09,931.24,1.70,180.47,30.56
2026-05-18,2000439,4000439,2023-03-14,2026-04-18,48,A,1,8202.17,975.21,1.00,1,97.52,839.14,2132.15,677.18,2026-05-18,EL CENTAVITO,0,1,1,2025-09-15,701.43,1175.73,472.01,0.72,92.71,21.36
2026-05-18,2000440,4000440,2018-12-18,2026-03-23,41,A,10,10945.23,1902.60,1.00,1,190.26,693.02,896.13,1805.60,2026-05-18,AHORROS,1,1,1,2025-09-26,439.39,692.51,429.14,2.04,14.95,17.25
2026-05-18,2000441,4000441,2018-11-10,2026-04-06,48,A,20,6703.49,567.34,1.00,1,56.73,1524.18,2150.93,647.84,2026-05-18,AHORROS,0,0,1,2025-12-10,231.16,1124.61,215.84,0.80,116.60,23.44
2026-05-18,2000442,4000442,2024-03-17,2026-03-31,69,A,10,13967.29,1474.16,1.00,1,147.42,614.33,903.49,2063.87,2026-05-18,AHORROS,1,1,1,2025-12-24,790.61,16.99,1105.48,1.12,249.42,1.11
2026-05-18,2000443,4000443,2019-05-04,2026-04-25,5,A,20,6687.64,75.46,2.00,1,7.55,1351.27,2788.98,689.38,2026-05-18,EL CENTAVITO,1,1,1,2025-09-07,528.37,1591.56,428.45,0.02,26.99,31.42
2026-05-18,2000444,4000444,2025-03-24,2026-04-20,48,A,1,5391.30,271.54,1.00,1,27.15,1062.89,1383.56,3115.84,2026-05-18,AHORROS,1,0,1,2025-08-08,679.37,2342.72,108.19,0.67,21.67,14.82
2026-05-18,2000445,4000445,2024-12-04,2026-03-26,69,A,20,3032.67,260.58,1.00,1,26.06,734.99,568.34,3115.76,2026-05-18,EL CENTAVITO,1,1,1,2025-03-27,188.06,361.00,577.62,0.40,44.84,13.38
2026-05-18,2000446,4000446,2020-11-19,2026-05-06,48,A,20,1404.14,153.76,1.00,1,15.38,1152.04,712.16,56.39,2026-05-18,AHORROS,1,0,1,2025-11-18,258.79,1489.00,414.77,0.04,13.24,2.88
2026-05-18,2000447,4000447,2023-10-28,2026-03-03,69,A,1,15359.67,1888.54,1.50,1,188.85,819.81,2705.22,654.86,2026-05-18,EL CENTAVITO,0,0,1,2026-01-18,809.06,52.40,1070.68,0.17,275.17,37.34
2026-05-18,2000448,4000448,2022-09-17,2026-03-07,41,A,20,1480.29,73.03,1.00,1,7.30,74.27,1521.42,257.44,2026-05-18,AHORROS,0,1,1,2025-07-10,426.91,1471.88,328.28,0.15,26.95,0.04
2026-05-18,2000449,4000449,2021-10-03,2026-04-21,41,A,20,11067.10,1966.41,1.00,1,196.64,2.59,225.17,1424.14,2026-05-18,CUENTA BASICA,1,0,1,2026-05-02,498.21,719.84,314.23,0.76,36.03,0.05
2026-05-18,2000450,4000450,2024-10-27,2026-05-09,5,A,10,2247.00,331.96,2.00,1,33.20,539.86,2288.18,708.88,2026-05-18,AHORROS,1,0,1,2025-01-09,430.65,555.60,248.29,0.41,17.04,1.90
