fecha_trn,nro_socio,cuenta,signo_nc_nd,valor_trn,causal_trn,correccion,saldo_contable,saldo_disponible
2026-04-21,2000300,4000300,C,229.12,2,N,1464.23,1459.04
2026-04-16,2000300,4000300,C,290.51,2,N,10.51,0.00
2026-05-21,2000301,4000301,C,682.23,8,N,700.66,684.46
2026-05-16,2000301,4000301,C,427.13,1,N,600.27,584.83
2026-05-11,2000301,4000301,C,748.58,1,N,825.07,822.51
2026-05-06,2000301,4000301,D,143.98,8,N,1230.08,1218.59
2026-05-01,2000301,4000301,C,364.19,1,N,653.81,619.08
2026-04-26,2000301,4000301,D,814.78,1,N,221.25,217.82
2026-05-21,2000306,4000306,C,842.70,2,N,2166.59,2156.93
2026-05-16,2000306,4000306,C,448.52,33,N,2052.41,2035.91
2026-05-11,2000306,4000306,D,862.42,1,N,3021.44,3010.57
2026-05-06,2000306,4000306,D,825.57,2,N,3004.49,2971.84
2026-05-01,2000306,4000306,C,247.25,2,N,1461.56,1459.80
2026-04-26,2000306,4000306,D,895.06,2,N,2603.45,2597.02
2026-05-21,2000309,4000309,D,475.52,8,N,3342.39,3335.26
2026-05-16,2000309,4000309,D,361.53,1,N,3256.75,3221.96
2026-05-11,2000309,4000309,D,314.51,1,N,3897.33,3870.77
2026-05-06,2000309,4000309,C,663.01,1,N,2965.89,2936.65
2026-05-01,2000309,4000309,D,351.16,1,N,3674.01,3647.43
2026-04-26,2000309,4000309,D,377.89,33,N,3430.39,3419.79
2026-05-21,2000312,4000312,D,529.76,33,N,5196.80,5195.00
2026-05-16,2000312,4000312,C,118.38,8,N,5010.58,5002.11
2026-05-21,2000320,4000320,C,102.71,2,N,3243.34,3218.73
2026-05-16,2000320,4000320,D,382.40,2,N,3092.49,3083.69
2026-05-11,2000320,4000320,D,82.86,1,N,4003.29,3987.15
2026-05-06,2000320,4000320,C,792.18,1,N,3660.98,3632.71
2026-05-01,2000320,4000320,D,303.37,2,N,3893.44,3867.91
2026-04-26,2000320,4000320,D,639.98,33,N,2590.25,2587.10
2026-05-21,2000321,4000321,D,265.34,33,N,15954.62,15953.38
2026-05-16,2000321,4000321,D,713.02,1,N,15526.39,15513.70
2026-05-11,2000321,4000321,D,207.38,33,N,15454.94,15437.40
2026-05-06,2000321,4000321,D,598.22,8,N,15074.44,15053.46
2026-05-01,2000321,4000321,D,684.68,33,N,16301.01,16290.04
2026-04-26,2000321,4000321,D,542.51,1,N,15662.85,15646.19
2026-04-21,2000321,4000321,C,597.36,8,N,16803.30,16799.35
2026-04-16,2000321,4000321,C,179.08,1,N,15750.57,15744.50
2026-05-21,2000325,4000325,C,495.69,2,N,5018.33,5015.56
2026-05-16,2000325,4000325,D,671.64,2,N,4840.61,4816.43
2026-05-11,2000325,4000325,D,835.09,8,N,5044.01,5021.99
2026-05-06,2000325,4000325,C,463.81,33,N,4536.14,4533.96
2026-05-01,2000325,4000325,D,473.94,8,N,4698.64,4671.13
2026-04-26,2000325,4000325,C,475.69,8,N,5237.92,5218.89
2026-04-21,2000325,4000325,D,661.54,8,N,4686.03,4658.02
2026-04-16,2000325,4000325,C,692.73,33,N,5447.59,5424.70
2026-05-21,2000327,4000327,D,161.01,33,N,13511.11,13483.63
2026-05-16,2000327,4000327,C,364.13,2,N,13111.23,13087.41
2026-05-11,2000327,4000327,D,799.22,8,N,14342.28,14308.16
2026-05-06,2000327,4000327,D,625.89,8,N,13412.85,13391.79
2026-05-01,2000327,4000327,C,817.74,33,N,14351.59,14351.29
2026-04-26,2000327,4000327,C,360.59,33,N,14105.37,14078.34
2026-04-21,2000327,4000327,C,427.95,1,N,13703.81,13687.20
2026-04-16,2000327,4000327,D,799.21,33,N,13496.12,13486.39
2026-05-21,2000328,4000328,C,725.62,1,N,12797.20,12775.85
2026-05-16,2000328,4000328,C,462.67,2,N,12408.93,12382.45
2026-05-11,2000328,4000328,C,787.48,33,N,12412.07,12382.56
2026-05-06,2000328,4000328,D,688.54,1,N,12000.83,11979.62
2026-05-01,2000328,4000328,C,164.70,1,N,12890.81,12858.42
2026-04-26,2000328,4000328,D,816.76,2,N,12790.17,12768.29
2026-04-30,2000331,4000331,D,39.38,1,N,482.91,474.08
2026-03-20,2000331,4000331,D,70.00,1,N,412.91,374.99
2026-04-03,2000331,4000331,C,302.13,1,N,715.04,689.87
2026-05-16,2000337,4000337,D,587.76,1,N,0.00,0.00
2026-03-13,2000337,4000337,D,445.84,1,N,0.00,0.00
2026-05-09,2000337,4000337,D,309.09,1,N,0.00,0.00
2026-05-02,2000340,4000340,C,333.20,1,N,483.42,458.75
2026-03-09,2000340,4000340,D,329.09,1,N,154.33,146.99
2026-04-19,2000340,4000340,C,69.99,1,N,224.33,221.26
2026-04-08,2000341,4000341,D,185.37,1,N,0.00,0.00
2026-04-28,2000341,4000341,D,483.07,1,N,0.00,0.00
2026-04-14,2000341,4000341,C,215.05,1,N,215.05,184.61
2026-03-27,2000342,4000342,D,255.41,1,N,230.51,225.68
2026-04-25,2000342,4000342,D,266.31,1,N,0.00,0.00
2026-03-06,2000342,4000342,D,120.67,1,N,0.00,0.00
2026-04-12,2000344,4000344,D,212.29,1,N,33.86,14.80
2026-04-07,2000344,4000344,C,245.45,1,N,279.31,249.73
2026-04-16,2000344,4000344,C,298.52,1,N,577.83,549.02
2026-04-06,2000345,4000345,C,87.12,1,N,402.63,388.84
2026-03-22,2000345,4000345,D,226.94,1,N,175.69,141.57
2026-05-12,2000345,4000345,D,332.77,1,N,0.00,0.00
2026-03-09,2000351,4000351,D,613.63,1,N,0.00,0.00
2026-05-06,2000351,4000351,D,620.20,1,N,0.00,0.00
2026-03-24,2000351,4000351,D,605.02,1,N,0.00,0.00
2026-03-30,2000353,4000353,D,642.01,1,N,0.00,0.00
2026-03-09,2000353,4000353,D,406.04,1,N,0.00,0.00
2026-04-14,2000353,4000353,D,321.50,1,N,0.00,0.00
2026-03-18,2000356,4000356,C,236.87,1,N,606.54,572.03
2026-04-23,2000356,4000356,C,215.69,1,N,822.23,788.70
2026-03-31,2000356,4000356,D,447.35,1,N,374.87,349.05
2026-03-11,2000359,4000359,D,404.99,1,N,0.00,0.00
2026-04-20,2000359,4000359,C,149.58,1,N,149.58,121.95
2026-04-30,2000359,4000359,C,311.59,1,N,461.17,457.11
2026-03-09,2000360,4000360,D,460.79,1,N,160.35,127.91
2026-04-06,2000360,4000360,D,169.32,1,N,0.00,0.00
2026-05-08,2000360,4000360,D,455.52,1,N,0.00,0.00
2026-05-08,2000361,4000361,D,493.96,1,N,0.00,0.00
2026-04-10,2000361,4000361,D,126.85,1,N,0.00,0.00
2026-03-20,2000361,4000361,C,407.86,1,N,407.86,370.90
2026-04-26,2000362,4000362,D,277.76,1,N,0.00,0.00
2026-04-19,2000362,4000362,C,303.82,1,N,303.82,271.40
2026-04-22,2000362,4000362,D,554.46,1,N,0.00,0.00
2026-05-01,2000365,4000365,C,331.77,1,N,755.49,745.80
2026-05-07,2000365,4000365,D,41.97,1,N,713.52,707.31
2026-03-17,2000365,4000365,C,90.51,1,N,804.03,772.17
2026-03-09,2000367,4000367,D,400.72,1,N,121.37,117.71
2026-05-01,2000367,4000367,C,226.41,1,N,347.78,312.77
2026-04-16,2000367,4000367,D,212.79,1,N,134.99,111.94
2026-05-03,2000369,4000369,D,568.30,1,N,0.00,0.00
2026-05-05,2000369,4000369,D,412.11,1,N,0.00,0.00
2026-03-22,2000369,4000369,D,621.84,1,N,0.00,0.00
2026-04-08,2000370,4000370,D,236.98,1,N,0.00,0.00
2026-03-04,2000370,4000370,D,342.60,1,N,0.00,0.00
2026-05-03,2000370,4000370,C,327.56,1,N,327.56,290.06
2026-04-19,2000371,4000371,D,622.79,1,N,0.00,0.00
2026-04-17,2000371,4000371,D,562.89,1,N,0.00,0.00
2026-04-06,2000371,4000371,D,500.97,1,N,0.00,0.00
2026-03-10,2000372,4000372,D,286.18,1,N,0.00,0.00
2026-03-30,2000372,4000372,C,467.67,1,N,467.67,438.38
2026-05-13,2000372,4000372,C,100.41,1,N,568.08,533.86
2026-04-29,2000373,4000373,C,50.55,1,N,278.06,250.50
2026-03-12,2000373,4000373,C,63.58,1,N,341.64,309.34
2026-03-18,2000373,4000373,D,640.61,1,N,0.00,0.00
2026-04-01,2000376,4000376,D,173.36,1,N,81.04,77.64
2026-04-10,2000376,4000376,D,87.53,1,N,0.00,0.00
2026-05-10,2000376,4000376,D,350.86,1,N,0.00,0.00
2026-04-22,2000378,4000378,D,348.51,1,N,0.00,0.00
2026-03-12,2000378,4000378,C,170.04,1,N,170.04,169.83
2026-04-01,2000378,4000378,D,353.61,1,N,0.00,0.00
2026-04-11,2000379,4000379,D,110.67,1,N,213.34,175.62
2026-04-14,2000379,4000379,D,597.48,1,N,0.00,0.00
2026-04-13,2000379,4000379,D,229.50,1,N,0.00,0.00
2026-03-11,2000384,4000384,D,544.09,1,N,0.00,0.00
2026-04-06,2000384,4000384,C,317.87,1,N,317.87,295.30
2026-03-29,2000384,4000384,D,526.60,1,N,0.00,0.00
2026-05-09,2000387,4000387,D,514.39,1,N,0.00,0.00
2026-04-23,2000387,4000387,C,169.51,1,N,169.51,163.22
2026-04-26,2000387,4000387,C,92.77,1,N,262.28,222.82
2026-04-29,2000391,4000391,D,596.48,1,N,0.00,0.00
2026-03-06,2000391,4000391,D,241.07,1,N,0.00,0.00
2026-04-10,2000391,4000391,C,171.20,1,N,171.20,146.45
2026-03-16,2000392,4000392,D,202.38,1,N,139.56,123.13
2026-04-12,2000392,4000392,C,577.12,1,N,716.68,702.80
2026-05-17,2000392,4000392,D,290.93,1,N,425.75,399.31
2026-04-14,2000393,4000393,C,614.91,1,N,769.65,730.99
2026-04-30,2000393,4000393,D,233.93,1,N,535.72,507.54
2026-03-10,2000393,4000393,D,153.99,1,N,381.73,372.84
2026-05-14,2000395,4000395,C,225.93,1,N,697.47,683.97
2026-04-27,2000395,4000395,D,226.39,1,N,471.08,464.34
2026-03-30,2000395,4000395,D,282.33,1,N,188.76,150.62
2026-04-07,2000397,4000397,C,584.32,1,N,885.87,854.34
2026-05-03,2000397,4000397,C,624.68,1,N,1510.54,1500.20
2026-04-15,2000397,4000397,C,129.35,1,N,1639.90,1626.08
2026-03-18,2000399,4000399,D,130.47,1,N,222.42,221.19
2026-04-02,2000399,4000399,D,185.27,1,N,37.15,18.07
2026-04-13,2000399,4000399,D,432.10,1,N,0.00,0.00
2026-04-25,2000400,4000400,C,339.01,1,N,921.85,899.34
2026-04-01,2000400,4000400,D,285.22,1,N,636.63,599.33
2026-03-16,2000400,4000400,D,385.60,1,N,251.03,234.53
2026-03-16,2000403,4000403,D,239.24,1,N,366.25,326.35
2026-03-21,2000403,4000403,D,348.87,1,N,17.38,17.03
2026-04-22,2000403,4000403,D,581.41,1,N,0.00,0.00
2026-04-26,2000407,4000407,D,248.18,1,N,240.14,237.17
2026-05-01,2000407,4000407,C,446.77,1,N,686.91,682.62
2026-04-01,2000407,4000407,D,368.88,1,N,318.03,288.64
2026-04-10,2000408,4000408,D,269.06,1,N,295.06,263.48
2026-05-16,2000408,4000408,D,638.75,1,N,0.00,0.00
2026-05-03,2000408,4000408,D,164.01,1,N,0.00,0.00
2026-03-29,2000409,4000409,D,612.35,1,N,0.00,0.00
2026-03-17,2000409,4000409,C,84.39,1,N,84.39,63.80
2026-03-28,2000409,4000409,D,644.29,1,N,0.00,0.00
2026-03-19,2000414,4000414,D,639.62,1,N,0.00,0.00
2026-03-07,2000414,4000414,D,500.38,1,N,0.00,0.00
2026-03-04,2000414,4000414,D,298.82,1,N,0.00,0.00
2026-03-24,2000417,4000417,D,404.37,1,N,0.00,0.00
2026-03-24,2000417,4000417,D,503.60,1,N,0.00,0.00
2026-05-16,2000417,4000417,D,358.18,1,N,0.00,0.00
2026-03-05,2000418,4000418,D,608.51,1,N,0.00,0.00
2026-03-10,2000418,4000418,C,396.23,1,N,396.23,382.17
2026-04-30,2000418,4000418,D,540.65,1,N,0.00,0.00
2026-03-07,2000419,4000419,D,644.93,1,N,0.00,0.00
2026-04-13,2000419,4000419,D,94.23,1,N,0.00,0.00
2026-03-13,2000419,4000419,C,252.59,1,N,252.59,226.00
2026-03-06,2000420,4000420,D,265.16,1,N,0.00,0.00
2026-05-15,2000420,4000420,D,321.14,1,N,0.00,0.00
2026-04-06,2000420,4000420,D,360.56,1,N,0.00,0.00
2026-03-29,2000421,4000421,C,472.22,1,N,1022.53,987.31
2026-04-20,2000421,4000421,D,423.78,1,N,598.75,577.97
2026-05-17,2000421,4000421,C,556.96,1,N,1155.71,1152.17
2026-03-27,2000422,4000422,C,323.25,1,N,779.14,753.78
2026-03-22,2000422,4000422,C,412.62,1,N,1191.75,1187.67
2026-04-05,2000422,4000422,C,360.85,1,N,1552.60,1539.12
2026-04-06,2000426,4000426,D,108.31,1,N,0.00,0.00
2026-04-25,2000426,4000426,D,526.41,1,N,0.00,0.00
2026-04-08,2000426,4000426,D,149.11,1,N,0.00,0.00
2026-05-08,2000428,4000428,C,561.75,1,N,1032.35,1022.56
2026-04-01,2000428,4000428,D,196.89,1,N,835.46,817.14
2026-03-06,2000428,4000428,D,152.72,1,N,682.74,665.52
2026-03-27,2000430,4000430,D,183.01,1,N,0.00,0.00
2026-04-17,2000430,4000430,D,178.94,1,N,0.00,0.00
2026-04-24,2000430,4000430,C,93.10,1,N,93.10,70.75
2026-03-20,2000433,4000433,D,437.59,1,N,0.00,0.00
2026-04-11,2000433,4000433,C,322.51,1,N,322.51,287.46
2026-03-19,2000433,4000433,D,552.10,1,N,0.00,0.00
2026-03-27,2000435,4000435,C,243.22,1,N,574.39,541.14
2026-03-20,2000435,4000435,D,73.69,1,N,500.71,480.13
2026-03-23,2000435,4000435,C,490.18,1,N,990.89,970.71
2026-04-30,2000436,4000436,D,640.16,1,N,0.00,0.00
2026-04-05,2000436,4000436,D,447.89,1,N,0.00,0.00
2026-04-09,2000436,4000436,D,427.94,1,N,0.00,0.00
2026-04-03,2000438,4000438,D,274.63,1,N,286.60,278.61
2026-03-26,2000438,4000438,D,560.97,1,N,0.00,0.00
2026-05-07,2000438,4000438,D,189.81,1,N,0.00,0.00
2026-04-20,2000449,4000449,D,776.07,1,N,1022.65,1022.48
2026-04-10,2000449,4000449,D,257.15,1,N,765.50,730.70
2026-05-03,2000449,4000449,D,695.68,1,N,69.83,48.97
2026-04-20,2000450,4000450,D,399.71,1,N,1252.75,1230.17
2026-04-09,2000450,4000450,D,767.13,1,N,485.62,470.54
2026-03-26,2000450,4000450,D,757.74,1,N,0.00,0.00
2026-03-30,2000456,4000456,C,176.80,1,N,2038.88,2020.30
2026-05-09,2000456,4000456,D,713.35,1,N,1325.53,1289.09
2026-03-30,2000456,4000456,D,358.46,1,N,967.07,950.97
2026-04-28,2000459,4000459,D,449.41,1,N,967.35,946.29
2026-04-02,2000459,4000459,D,825.51,1,N,141.85,116.95
2026-05-17,2000459,4000459,D,59.16,1,N,82.68,58.73
2026-04-20,2000461,4000461,C,299.83,1,N,2299.60,2263.92
2026-04-02,2000461,4000461,D,721.26,1,N,1578.34,1547.56
2026-03-12,2000461,4000461,D,615.65,1,N,962.69,933.26
2026-03-04,2000462,4000462,D,78.63,1,N,112.60,94.60
2026-04-05,2000462,4000462,D,172.89,1,N,0.00,0.00
2026-04-28,2000462,4000462,D,776.19,1,N,0.00,0.00
2026-03-12,2000463,4000463,D,535.79,1,N,0.00,0.00
2026-04-25,2000463,4000463,C,198.60,1,N,198.60,184.69
2026-05-12,2000463,4000463,C,783.45,1,N,982.04,964.94
2026-04-19,2000464,4000464,D,704.51,1,N,1491.96,1459.43
2026-03-18,2000464,4000464,C,440.06,1,N,1932.02,1908.18
2026-04-11,2000464,4000464,C,402.55,1,N,2334.56,2308.20
2026-05-17,2000470,4000470,C,658.35,1,N,2557.45,2539.69
2026-04-12,2000470,4000470,D,395.28,1,N,2162.17,2141.02
2026-04-21,2000470,4000470,D,747.94,1,N,1414.23,1396.31
2026-03-05,2000472,4000472,D,225.30,1,N,228.73,219.10
2026-04-12,2000472,4000472,C,794.23,1,N,1022.96,997.51
2026-04-24,2000472,4000472,C,542.97,1,N,1565.93,1546.39
2026-03-20,2000473,4000473,C,32.14,1,N,2124.77,2106.51
2026-03-29,2000473,4000473,C,380.45,1,N,2505.22,2479.79
2026-04-04,2000473,4000473,C,195.67,1,N,2700.88,2672.96
2026-04-16,2000475,4000475,D,789.32,1,N,45.89,16.11
2026-03-23,2000475,4000475,C,613.21,1,N,659.10,645.65
2026-03-22,2000475,4000475,D,399.03,1,N,260.08,222.85
2026-03-27,2000479,4000479,D,706.58,1,N,0.00,0.00
2026-05-01,2000479,4000479,D,790.49,1,N,0.00,0.00
2026-03-30,2000479,4000479,C,257.24,1,N,257.24,224.16
2026-04-21,2000485,4000485,D,138.40,1,N,1274.34,1248.64
2026-03-30,2000485,4000485,D,282.60,1,N,991.75,969.32
2026-04-22,2000485,4000485,D,766.97,1,N,224.78,215.00
2026-04-29,2000487,4000487,D,193.44,1,N,563.26,536.06
2026-05-01,2000487,4000487,D,125.40,1,N,437.85,416.08
2026-04-18,2000487,4000487,C,641.13,1,N,1078.98,1051.86
2026-03-30,2000488,4000488,C,98.33,1,N,2263.91,2244.03
2026-04-04,2000488,4000488,C,217.61,1,N,2481.52,2447.90
2026-03-11,2000488,4000488,C,847.79,1,N,3329.31,3299.02
2026-03-25,2000492,4000492,C,93.75,1,N,1672.30,1659.29
2026-03-26,2000492,4000492,D,304.12,1,N,1368.18,1338.63
2026-03-20,2000492,4000492,C,373.00,1,N,1741.18,1719.89
2026-04-28,2000493,4000493,C,207.24,1,N,492.28,458.10
2026-03-14,2000493,4000493,D,261.56,1,N,230.72,216.98
2026-05-11,2000493,4000493,D,439.71,1,N,0.00,0.00
2026-03-07,2000494,4000494,D,379.76,1,N,625.08,600.92
2026-04-12,2000494,4000494,D,53.49,1,N,571.59,534.08
2026-03-11,2000494,4000494,D,587.91,1,N,0.00,0.00
2026-04-02,2000496,4000496,C,696.48,1,N,802.91,778.60
2026-04-28,2000496,4000496,D,433.57,1,N,369.34,329.60
2026-04-16,2000496,4000496,D,419.51,1,N,0.00,0.00
2026-04-17,2000499,4000499,D,509.63,1,N,1249.38,1229.53
2026-04-11,2000499,4000499,D,46.81,1,N,1202.56,1185.79
2026-04-17,2000499,4000499,C,743.83,1,N,1946.39,1910.42
